id;Name;Type;Date;Status;Town;Province;lat;lon;Last_update
Kharkiv Oblast;БТР-4;APC;04.05.2022;DESTROYED;СТАРЫЙ САЛТОВ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.078002;36.791923;07.05.2022
Kharkiv Oblast;БТР-3Е;APC;04.05.2022;DESTROYED;БОРОВАЯ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.377402;37.625433;07.05.2022
Kharkiv Oblast;Т-64БМ;MBT;03.05.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
Donetsk Oblast;БТР-80;APC;02.05.2022;DESTROYED;ЛИМАН;ДОНЕЦКАЯ ОБЛАСТЬ;48.962550;37.823299;07.05.2022
Kharkiv Oblast;Т-64БВ;MBT;02.05.2022;DESTROYED;ЗАВОДЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.154208;37.067732;07.05.2022
Donetsk Oblast;35Д6М;AA;01.05.2022;DESTROYED;ЛИМАН;ДОНЕЦКАЯ ОБЛАСТЬ;48.962550;37.823299;07.05.2022
Kherson Oblast;Т-64БВ;MBT;01.05.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;07.05.2022
Luhansk Oblast;Т-72АВ;MBT;30.04.2022;DESTROYED;;ЛУГАНСКАЯ ОБЛАСТЬ;48.573905;39.307642;07.05.2022
Donetsk Oblast;9П149;RECCE;29.04.2022;DESTROYED;ЛИМАН;ДОНЕЦКАЯ ОБЛАСТЬ;48.962550;37.823299;07.05.2022
;Т-64БВ;MBT;28.04.2022;DESTROYED;;;;;07.05.2022
;Т-64БВК;MBT;28.04.2022;DESTROYED;;;;;07.05.2022
Donetsk Oblast;БТР-3Е;APC;28.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;БТР-80;APC;28.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Luhansk Oblast;МТ-ЛБ;APC;27.04.2022;DESTROYED;РУБЕЖНОЕ;ЛУГАНСКАЯ ОБЛАСТЬ;49.018267;38.360802;07.05.2022
;БТР-3Е;APC;27.04.2022;DESTROYED;;;;;07.05.2022
;БРДМ-2РХБ;RECCE;26.04.2022;DESTROYED;;;;;07.05.2022
;БРДМ-2РХБ;RECCE;26.04.2022;DESTROYED;;;;;07.05.2022
;БРДМ-2;RECCE;26.04.2022;DESTROYED;;;;;07.05.2022
Chernihiv Oblast;Т-72АМТ;MBT;26.04.2022;DESTROYED;;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;07.05.2022
Kherson Oblast;БРДМ-2;RECCE;25.04.2022;DESTROYED;СОФИЕВКА;ХЕРСОНСКАЯ ОБЛАСТЬ;47.439474;33.276985;07.05.2022
Kherson Oblast;БРДМ-2Л1;RECCE;25.04.2022;DESTROYED;СОФИЕВКА;ХЕРСОНСКАЯ ОБЛАСТЬ;47.439474;33.276985;07.05.2022
Kherson Oblast;БРДМ-2;RECCE;25.04.2022;DESTROYED;СОФИЕВКА;ХЕРСОНСКАЯ ОБЛАСТЬ;47.439474;33.276985;07.05.2022
Kherson Oblast;БРДМ-2;RECCE;25.04.2022;DESTROYED;СОФИЕВКА;ХЕРСОНСКАЯ ОБЛАСТЬ;47.439474;33.276985;07.05.2022
Chernihiv Oblast;Т-64БВ;MBT;25.04.2022;DESTROYED;ЧЕРНИГОВ;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.518007;31.357514;07.05.2022
Luhansk Oblast;БРДМ-2Л1;RECCE;24.04.2022;DESTROYED;КРЕМЕННАЯ;ЛУГАНСКАЯ ОБЛАСТЬ;49.049943;38.221114;07.05.2022
Kharkiv Oblast;БТР-4Е;APC;23.04.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
Luhansk Oblast;Т-72Б;MBT;22.04.2022;DESTROYED;РУБЕЖНОЕ;ЛУГАНСКАЯ ОБЛАСТЬ;49.025828;38.369633;07.05.2022
Kharkiv Oblast;Т-64БВ;MBT;22.04.2022;DESTROYED;КАЗАЧЬЯ ЛОПАНЬ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.336480;36.178633;07.05.2022
Kharkiv Oblast;БТР-80;APC;22.04.2022;DESTROYED;КАЗАЧЬЯ ЛОПАНЬ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.336480;36.178633;07.05.2022
;Т-64БВ;MBT;21.04.2022;DESTROYED;;;;;07.05.2022
Luhansk Oblast;БТР-3Е;APC;21.04.2022;DESTROYED;КРЕМЕННАЯ;ЛУГАНСКАЯ ОБЛАСТЬ;49.049943;38.221114;07.05.2022
Kharkiv Oblast;Т-72Б;MBT;20.04.2022;DESTROYED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.191272;37.278272;07.05.2022
Donetsk Oblast;БРДМ-2РХБ;RECCE;19.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Kyiv Oblast;Т-80БВ;MBT;19.04.2022;DESTROYED;МОЩУН;КИЕВСКАЯ ОБЛАСТЬ;50.604310;30.309499;07.05.2022
Donetsk Oblast;РХМ-4;APC;18.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
;Т-64БВ;MBT;17.04.2022;DESTROYED;;;;;07.05.2022
Kharkiv Oblast;Т-64БВ;MBT;17.04.2022;DESTROYED;ИЗЮМ;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.247920;37.248682;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;16.04.2022;DESTROYED;ЗАГАЛЬЦЫ;КИЕВСКАЯ ОБЛАСТЬ;50.66528;29.829388;07.05.2022
Zaporizhia Oblast;БТР-7;APC;16.04.2022;DESTROYED;;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.221454;35.706124;07.05.2022
Zaporizhia Oblast;БТР-7;APC;16.04.2022;DESTROYED;;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.221454;35.706124;07.05.2022
Donetsk Oblast;Т-64БВ;MBT;16.04.2022;DESTROYED;СТЕПНОЕ;ДОНЕЦКАЯ ОБЛАСТЬ;47.614839;37.138321;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;16.04.2022;DESTROYED;КИЕВ;КИЕВСКАЯ ОБЛАСТЬ;50.450441;30.523550;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;16.04.2022;DESTROYED;КИЕВ;КИЕВСКАЯ ОБЛАСТЬ;50.450441;30.523550;07.05.2022
;МТ-ЛБС;APC;15.04.2022;DESTROYED;;;;;07.05.2022
Donetsk Oblast;БТР-80;APC;15.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;Т-72Б;MBT;15.04.2022;DESTROYED;;ДОНЕЦКАЯ ОБЛАСТЬ;48.015877;37.802850;07.05.2022
Donetsk Oblast;БТР-80;APC;15.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;БТР-80;APC;15.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;БТР-80;APC;15.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;Т-64БВ;MBT;14.04.2022;DESTROYED;СТАРОМЛЫНОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.697819;36.824306;07.05.2022
Donetsk Oblast;БТС-4;ARV;14.04.2022;DESTROYED;СТАРОМЛЫНОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.697819;36.824306;07.05.2022
Donetsk Oblast;2С7;ARTY;14.04.2022;DESTROYED;СТАРОМЛЫНОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.697819;36.824306;07.05.2022
Donetsk Oblast;5П85С;AA;14.04.2022;DESTROYED;СТАРОМЛЫНОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.697819;36.824306;07.05.2022
Donetsk Oblast;9А310;AA;14.04.2022;DESTROYED;СТАРОМЛЫНОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.697819;36.824306;07.05.2022
Donetsk Oblast;Р-975М;APC;14.04.2022;DESTROYED;СТАРОМЛЫНОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.697819;36.824306;07.05.2022
;МТ-ЛБ;APC;14.04.2022;DESTROYED;;;;;07.05.2022
Kherson Oblast;БТР-80;APC;13.04.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;07.05.2022
Kherson Oblast;БТР-80;APC;13.04.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;07.05.2022
Kherson Oblast;БТР-80;APC;13.04.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;07.05.2022
Kherson Oblast;БРДМ-2Л1;RECCE;13.04.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;07.05.2022
Kharkiv Oblast;Т-64БВ;MBT;13.04.2022;DESTROYED;;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.081791;36.306507;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;13.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;БТР-4Е;APC;13.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;13.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
;БРДМ-2РХБ;RECCE;13.04.2022;DESTROYED;;;;;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;13.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;13.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;Т-80БВ;MBT;13.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Donetsk Oblast;БТР-Д;APC;12.04.2022;DESTROYED;;ДОНЕЦКАЯ ОБЛАСТЬ;48.015877;37.802850;07.05.2022
Kyiv Oblast;БРДМ-2Л1;RECCE;11.04.2022;DESTROYED;ЗАГАЛЬЦЫ;КИЕВСКАЯ ОБЛАСТЬ;50.66528;29.829388;07.05.2022
;9А33Б;AA;10.04.2022;DESTROYED;;;;;07.05.2022
Kharkiv Oblast;Т-64БВ;MBT;10.04.2022;DESTROYED;КАМЕНКА;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.121520;37.292813;07.05.2022
Donetsk Oblast;Т-64БВ ОБР. 2017;MBT;10.04.2022;DESTROYED;ЗАЧАТОВКА;ДОНЕЦКАЯ ОБЛАСТЬ;47.497736;37.150871;07.05.2022
Chernihiv Oblast;Т-64БВ;MBT;10.04.2022;DESTROYED;;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;07.05.2022
Chernihiv Oblast;Т-64БВ;MBT;09.04.2022;DESTROYED;ЧЕРНИГОВ;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.518007;31.357514;07.05.2022
Donetsk Oblast;Т-64БВ;MBT;08.04.2022;DESTROYED;;ДОНЕЦКАЯ ОБЛАСТЬ;48.015877;37.802850;07.05.2022
Kyiv Oblast;РХМ-4;APC;08.04.2022;DESTROYED;ИРПЕНЬ;КИЕВСКАЯ ОБЛАСТЬ;50.514161;30.215410;07.05.2022
Donetsk Oblast;БРДМ-2Л1;RECCE;07.04.2022;DESTROYED;МАЛЫЙ КЕРМЕНЧИК;ДОНЕЦКАЯ ОБЛАСТЬ;47.630781;36.982374;07.05.2022
Donetsk Oblast;Т-64Б;MBT;07.04.2022;DESTROYED;КРАСНАЯ ПОЛЯНА;ДОНЕЦКАЯ ОБЛАСТЬ;47.557850;37.074756;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;07.04.2022;DESTROYED;ИРПЕНЬ;КИЕВСКАЯ ОБЛАСТЬ;50.514161;30.215410;07.05.2022
;Т-64БВ ОБР. 2017;MBT;05.04.2022;DESTROYED;;;;;07.05.2022
Donetsk Oblast;МТ-ЛБ;APC;05.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Kyiv Oblast;БТР-3Е;APC;05.04.2022;DESTROYED;БУДА-БАБИНЕЦКАЯ;КИЕВСКАЯ ОБЛАСТЬ;50.620189;30.055491;07.05.2022
Chernihiv Oblast;Т-64БВ;MBT;05.04.2022;DESTROYED;КОЛИЧЕВКА;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.418547;31.307509;07.05.2022
Kyiv Oblast;Т-72АМТ;MBT;05.04.2022;DESTROYED;;КИЕВСКАЯ ОБЛАСТЬ;50.450458;30.523460;07.05.2022
Donetsk Oblast;5Н63С;AA;04.04.2022;DESTROYED;;ДОНЕЦКАЯ ОБЛАСТЬ;47.056893;37.307788;07.05.2022
Luhansk Oblast;МТ-ЛБ;APC;03.04.2022;DESTROYED;ОРЕХОВО-ДОНЕЦКОЕ;ЛУГАНСКАЯ ОБЛАСТЬ;48.770982;38.802217;07.05.2022
;Т-72АМТ;MBT;03.04.2022;DESTROYED;;;;;07.05.2022
Kherson Oblast;9А33Б;AA;02.04.2022;DESTROYED;;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;07.05.2022
Donetsk Oblast;БТР-3Е;APC;01.04.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Zaporizhia Oblast;Т-72АМТ;MBT;31.03.2022;DESTROYED;;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.221454;35.706124;07.05.2022
Kyiv Oblast;Т-64Б1;MBT;31.03.2022;DESTROYED;ГОСТОМЕЛЬ;КИЕВСКАЯ ОБЛАСТЬ;50.580265;30.264853;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;76Н6;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Donetsk Oblast;БТР-3Е;APC;30.03.2022;DESTROYED;ТЕРНЫ;ДОНЕЦКАЯ ОБЛАСТЬ;49.095853;37.964115;07.05.2022
Kyiv Oblast;БРДМ-2Л1;RECCE;30.03.2022;DESTROYED;ИРПЕНЬ;КИЕВСКАЯ ОБЛАСТЬ;50.514161;30.215410;07.05.2022
Kyiv Oblast;БТР-3Е;APC;30.03.2022;DESTROYED;ИРПЕНЬ;КИЕВСКАЯ ОБЛАСТЬ;50.514161;30.215410;07.05.2022
Zaporizhia Oblast;БТР-4Е;APC;30.03.2022;DESTROYED;;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.221454;35.706124;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;5П851А;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kharkiv Oblast;30Н6;AA;30.03.2022;DESTROYED;ЦИРКУНЫ;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.084432 ;36.387491;07.05.2022
Kyiv Oblast;БТР-80;APC;30.03.2022;DESTROYED;ГОСТОМЕЛЬ;КИЕВСКАЯ ОБЛАСТЬ;50.580265;30.264853;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;30.03.2022;DESTROYED;ЛИПОВКА;КИЕВСКАЯ ОБЛАСТЬ;50.507424;29.810188;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;30.03.2022;DESTROYED;НАЛИВАЙКОВКА;КИЕВСКАЯ ОБЛАСТЬ;50.485232;29.718201;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;30.03.2022;DESTROYED;МАКАРОВ;КИЕВСКАЯ ОБЛАСТЬ;50.467221;29.814851;07.05.2022
Kyiv Oblast;МТ-ЛБС;APC;29.03.2022;DESTROYED;КИЕВ;КИЕВСКАЯ ОБЛАСТЬ;50.450441;30.523550;07.05.2022
Chernihiv Oblast;Т-64БВ;MBT;28.03.2022;DESTROYED;;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;07.05.2022
Kyiv Oblast;9А310;AA;26.03.2022;DESTROYED;ЛИПОВЫЙ СКИТОК;КИЕВСКАЯ ОБЛАСТЬ;50.276170;30.204585;07.05.2022
Donetsk Oblast;Т-64БВ ОБР. 2017;MBT;26.03.2022;DESTROYED;ВОЛНОВАХА;ДОНЕЦКАЯ ОБЛАСТЬ;47.598505;37.483512;07.05.2022
Donetsk Oblast;БТР-3М2;APC;26.03.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
Kyiv Oblast;9П148;RECCE;26.03.2022;DESTROYED;МАКАРОВ;КИЕВСКАЯ ОБЛАСТЬ;50.467221;29.814851;07.05.2022
Kyiv Oblast;9П148;RECCE;26.03.2022;DESTROYED;МАКАРОВ;КИЕВСКАЯ ОБЛАСТЬ;50.467221;29.814851;07.05.2022
Donetsk Oblast;2С7;ARTY;24.03.2022;DESTROYED;КРАСНАЯ ПОЛЯНА;ДОНЕЦКАЯ ОБЛАСТЬ;47.557850;37.074756;07.05.2022
Donetsk Oblast;БРДМ-2Л1;RECCE;24.03.2022;DESTROYED;;ДОНЕЦКАЯ ОБЛАСТЬ;48.015877;37.802850;07.05.2022
Chernihiv Oblast;Т-72АМТ;MBT;22.03.2022;DESTROYED;;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;07.05.2022
Chernihiv Oblast;1В14;APC;21.03.2022;DESTROYED;ЧЕРНИГОВ;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.518007;31.357514;07.05.2022
Chernihiv Oblast;2С3;ARTY;21.03.2022;DESTROYED;ЧЕРНИГОВ;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.518007;31.357514;07.05.2022
Donetsk Oblast;БРДМ-2;RECCE;20.03.2022;DESTROYED;ДОНСКОЕ;ДОНЕЦКАЯ ОБЛАСТЬ;47.514305;37.536670;07.05.2022
Donetsk Oblast;БТС-4;ARV;20.03.2022;DESTROYED;СТЕПНОЕ;ДОНЕЦКАЯ ОБЛАСТЬ;47.614839;37.138321;07.05.2022
;БТР-4Е;APC;18.03.2022;DESTROYED;;;;;07.05.2022
Kyiv Oblast;Т-64БВ ОБР. 2017;MBT;17.03.2022;DESTROYED;ТЕРМАХОВКА;КИЕВСКАЯ ОБЛАСТЬ;51.017316;29.698133;07.05.2022
;1В14;APC;17.03.2022;DESTROYED;;;;;07.05.2022
Kyiv Oblast;Т-64БВ;MBT;17.03.2022;DESTROYED;ТЕРМАХОВКА;КИЕВСКАЯ ОБЛАСТЬ;51.017316;29.698133;07.05.2022
Luhansk Oblast;5П85С;AA;17.03.2022;DESTROYED;СВАТОВО;ЛУГАНСКАЯ ОБЛАСТЬ;49.409282;38.162050;07.05.2022
Luhansk Oblast;5П85С;AA;17.03.2022;DESTROYED;СВАТОВО;ЛУГАНСКАЯ ОБЛАСТЬ;49.409282;38.162050;07.05.2022
Luhansk Oblast;5П85С;AA;17.03.2022;DESTROYED;СВАТОВО;ЛУГАНСКАЯ ОБЛАСТЬ;49.409282;38.162050;07.05.2022
Luhansk Oblast;5П85С;AA;17.03.2022;DESTROYED;СВАТОВО;ЛУГАНСКАЯ ОБЛАСТЬ;49.409282;38.162050;07.05.2022
Luhansk Oblast;5Н63С;AA;17.03.2022;DESTROYED;СВАТОВО;ЛУГАНСКАЯ ОБЛАСТЬ;49.409282;38.162050;07.05.2022
Chernihiv Oblast;Т-72АМТ;MBT;17.03.2022;DESTROYED;;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;07.05.2022
Donetsk Oblast;БТР-70Т;APC;16.03.2022;DESTROYED;МАРИУПОЛЬ;ДОНЕЦКАЯ ОБЛАСТЬ;47.096703;37.541440;07.05.2022
